SampleName Cell top_oligo Axis top_hash_umi top_to_second_best_ratio
hashPyY G12_H06_RT_28 G11 1 448 Inf
hashPyY G12_H06_RT_3 G11 1 782 Inf
hashPyY G12_H06_RT_35 H11 1 101 Inf
hashPyY G12_H06_RT_37 G11 1 656 Inf
hashPyY G12_H06_RT_40 G11 1 442 Inf
hashPyY G12_H06_RT_42 H11 1 88 Inf
hashPyY G12_H06_RT_47 H11 1 84 Inf
hashPyY G12_H06_RT_51 G11 1 338 Inf
hashPyY G12_H06_RT_60 G11 1 348 Inf
hashPyY G12_H06_RT_63 G11 1 517 Inf
hashPyY G12_H06_RT_67 G11 1 315 Inf
hashPyY G12_H06_RT_68 G11 1 349 Inf
hashPyY G12_H06_RT_69 H11 1 124 Inf
hashPyY G12_H06_RT_72 H11 1 77 Inf
hashPyY G12_H06_RT_75 H11 1 377 Inf
hashPyY G12_H06_RT_85 G11 1 574 Inf
hashPyY H01_D07_RT_0 H11 1 115 Inf
hashPyY H01_D07_RT_10 H11 1 89 Inf
hashPyY H01_D07_RT_11 H11 1 56 Inf
hashPyY H01_D07_RT_21 H11 1 163 Inf
hashPyY H01_D07_RT_31 H11 1 72 Inf
hashPyY H01_D07_RT_32 H11 1 662 Inf
hashPyY H01_D07_RT_34 H11 1 56 Inf
hashPyY H01_D07_RT_39 H11 1 148 Inf
hashPyY H01_D07_RT_40 H11 1 64 Inf
hashPyY H01_D07_RT_52 H11 1 62 Inf
hashPyY H01_D07_RT_53 H11 1 99 Inf
hashPyY H01_D07_RT_6 H11 1 104 Inf
hashPyY H01_D07_RT_64 H11 1 80 Inf
hashPyY H01_D07_RT_69 H11 1 58 Inf
hashPyY H01_D07_RT_70 H11 1 63 Inf
hashPyY H01_D07_RT_71 H11 1 70 Inf
hashPyY H01_D07_RT_72 H11 1 70 Inf
hashPyY H01_D07_RT_75 H11 1 75 Inf
hashPyY H01_D07_RT_76 H11 1 71 Inf
hashPyY H01_D07_RT_77 H11 1 97 Inf
hashPyY H01_D07_RT_85 H11 1 75 Inf
hashPyY H01_D07_RT_87 H11 1 111 Inf
hashPyY H01_D07_RT_91 H11 1 71 Inf
hashPyY H01_H06_RT_12 H11 1 41 Inf
hashPyY H01_H06_RT_13 H11 1 81 Inf
hashPyY H01_H06_RT_18 H11 1 35 Inf
hashPyY H01_H06_RT_19 H11 1 65 Inf
hashPyY H01_H06_RT_20 H11 1 69 Inf
hashPyY H01_H06_RT_21 H11 1 64 Inf
hashPyY H01_H06_RT_29 H11 1 68 Inf
hashPyY H01_H06_RT_38 H11 1 124 Inf
hashPyY H01_H06_RT_45 H11 1 59 Inf
hashPyY H01_H06_RT_55 G11 1 255 Inf
hashPyY H01_H06_RT_59 H11 1 129 Inf
hashPyY H01_H06_RT_75 H11 1 91 Inf
hashPyY H01_H06_RT_77 H11 1 58 Inf
hashPyY H01_H06_RT_8 H11 1 28 Inf
hashPyY H01_H06_RT_82 H11 1 54 Inf
hashPyY H01_H06_RT_83 H11 1 42 Inf
hashPyY H01_H06_RT_87 H11 1 32 Inf
hashPyY H01_H06_RT_89 H11 1 45 Inf
hashPyY H01_H06_RT_91 H11 1 67 Inf
hashPyY H01_H06_RT_93 H11 1 126 Inf
hashPyY H01_H06_RT_94 H11 1 38 Inf
hashPyY H02_D07_RT_12 H11 1 84 Inf
hashPyY H02_D07_RT_2 H11 1 76 Inf
hashPyY H02_D07_RT_20 H11 1 61 Inf
hashPyY H02_D07_RT_27 H11 1 204 Inf
hashPyY H02_D07_RT_28 H11 1 78 Inf
hashPyY H02_D07_RT_29 H11 1 83 Inf
hashPyY H02_D07_RT_30 H11 1 80 Inf
hashPyY H02_D07_RT_40 H11 1 79 Inf
hashPyY H02_D07_RT_42 H11 1 93 Inf
hashPyY H02_D07_RT_48 H11 1 127 Inf
hashPyY H02_D07_RT_52 H11 1 68 Inf
hashPyY H02_D07_RT_54 H11 1 194 Inf
hashPyY H02_D07_RT_6 H11 1 72 Inf
hashPyY H02_D07_RT_66 H11 1 96 Inf
hashPyY H02_D07_RT_7 H11 1 65 Inf
hashPyY H02_D07_RT_71 H11 1 80 Inf
hashPyY H02_D07_RT_78 H11 1 49 Inf
hashPyY H02_D07_RT_80 H11 1 227 Inf
hashPyY H02_D07_RT_85 H11 1 57 Inf
hashPyY H02_D07_RT_87 H11 1 78 Inf
hashPyY H02_D07_RT_92 H11 1 88 Inf
hashPyY H02_D07_RT_95 H11 1 191 Inf
hashPyY H02_H06_RT_0 H11 1 45 Inf
hashPyY H02_H06_RT_15 H11 1 74 Inf
hashPyY H02_H06_RT_23 H11 1 59 Inf
hashPyY H02_H06_RT_30 H11 1 77 Inf
hashPyY H02_H06_RT_31 H11 1 23 Inf
hashPyY H02_H06_RT_35 H11 1 57 Inf
hashPyY H02_H06_RT_36 H11 1 50 Inf
hashPyY H02_H06_RT_43 H11 1 123 Inf
hashPyY H02_H06_RT_46 H11 1 31 Inf
hashPyY H02_H06_RT_50 H11 1 72 Inf
hashPyY H02_H06_RT_55 H11 1 57 Inf
hashPyY H02_H06_RT_6 H11 1 52 Inf
hashPyY H02_H06_RT_7 H11 1 71 Inf
hashPyY H02_H06_RT_73 H11 1 76 Inf
hashPyY H02_H06_RT_78 H11 1 36 Inf
hashPyY H02_H06_RT_8 G11 1 257 Inf
hashPyY H02_H06_RT_81 H11 1 45 Inf
hashPyY H03_D07_RT_13 H11 1 50 Inf
hashPyY H03_D07_RT_15 H11 1 26 Inf
hashPyY H03_D07_RT_24 H11 1 45 Inf
hashPyY H03_D07_RT_25 H11 1 97 Inf
hashPyY H03_D07_RT_33 H11 1 45 Inf
hashPyY H03_D07_RT_48 H11 1 44 Inf
hashPyY H03_D07_RT_51 H11 1 30 Inf
hashPyY H03_D07_RT_52 H11 1 31 Inf
hashPyY H03_D07_RT_53 H11 1 63 Inf
hashPyY H03_D07_RT_56 H11 1 37 Inf
hashPyY H03_D07_RT_58 H11 1 45 Inf
hashPyY H03_D07_RT_61 H11 1 24 Inf
hashPyY H03_D07_RT_64 H11 1 54 Inf
hashPyY H03_D07_RT_79 H11 1 30 Inf
hashPyY H03_D07_RT_81 H11 1 34 Inf
hashPyY H03_D07_RT_84 H11 1 38 Inf
hashPyY H03_D07_RT_93 H11 1 17 Inf
hashPyY H03_H06_RT_21 H11 1 65 Inf
hashPyY H03_H06_RT_26 H11 1 86 Inf
hashPyY H03_H06_RT_28 H11 1 186 Inf
hashPyY H03_H06_RT_30 H11 1 105 Inf
hashPyY H03_H06_RT_34 H11 1 41 Inf
hashPyY H03_H06_RT_40 H11 1 42 Inf
hashPyY H03_H06_RT_43 H11 1 70 Inf
hashPyY H03_H06_RT_44 H11 1 162 Inf
hashPyY H03_H06_RT_47 H11 1 46 Inf
hashPyY H03_H06_RT_54 H11 1 82 Inf
hashPyY H03_H06_RT_56 H11 1 101 Inf
hashPyY H03_H06_RT_71 G11 1 269 Inf
hashPyY H03_H06_RT_72 G11 1 270 Inf
hashPyY H03_H06_RT_73 H11 1 37 Inf
hashPyY H03_H06_RT_75 H11 1 164 Inf
hashPyY H03_H06_RT_77 H11 1 54 Inf
hashPyY H03_H06_RT_87 H11 1 133 Inf
hashPyY H04_D07_RT_16 G11 1 80 Inf
hashPyY H04_D07_RT_2 G11 1 448 Inf
hashPyY H04_D07_RT_21 G11 1 85 Inf
hashPyY H04_D07_RT_24 G11 1 138 Inf
hashPyY H04_D07_RT_34 G11 1 535 Inf
hashPyY H04_D07_RT_47 H11 1 2227 Inf
hashPyY H04_D07_RT_55 G11 1 475 Inf
hashPyY H04_D07_RT_56 G11 1 149 Inf
hashPyY H04_D07_RT_59 G11 1 178 Inf
hashPyY H04_D07_RT_75 G11 1 232 Inf
hashPyY H04_D07_RT_79 G11 1 325 Inf
hashPyY H04_D07_RT_81 G11 1 146 Inf
hashPyY H04_D07_RT_83 G11 1 160 Inf
hashPyY H04_D07_RT_95 H11 1 82 Inf
hashPyY H04_H06_RT_14 G11 1 108 Inf
hashPyY H04_H06_RT_19 G11 1 90 Inf
hashPyY H04_H06_RT_20 G11 1 134 Inf
hashPyY H04_H06_RT_23 G11 1 132 Inf
hashPyY H04_H06_RT_27 G11 1 162 Inf
hashPyY H04_H06_RT_30 G11 1 249 Inf
hashPyY H04_H06_RT_35 G11 1 128 Inf
hashPyY H04_H06_RT_45 G11 1 132 Inf
hashPyY H04_H06_RT_48 G11 1 208 Inf
hashPyY H04_H06_RT_76 G11 1 220 Inf
hashPyY H04_H06_RT_79 G11 1 182 Inf
hashPyY H04_H06_RT_83 G11 1 125 Inf
hashPyY H04_H06_RT_84 G11 1 250 Inf
hashPyY H04_H06_RT_89 G11 1 780 Inf
hashPyY H04_H06_RT_90 G11 1 182 Inf
hashPyY H04_H06_RT_91 G11 1 275 Inf
hashPyY H04_H06_RT_93 G11 1 122 Inf
hashPyY H05_D07_RT_13 G11 1 205 Inf
hashPyY H05_D07_RT_20 G11 1 199 Inf
hashPyY H05_D07_RT_35 G11 1 293 Inf
hashPyY H05_D07_RT_84 G11 1 110 Inf
hashPyY H05_D07_RT_85 G11 1 307 Inf
hashPyY H05_D07_RT_86 G11 1 181 Inf
hashPyY H05_D07_RT_88 G11 1 122 Inf
hashPyY H05_H06_RT_14 G11 1 498 Inf
hashPyY H05_H06_RT_15 G11 1 220 Inf
hashPyY H05_H06_RT_16 G11 1 191 Inf
hashPyY H05_H06_RT_2 G11 1 303 Inf
hashPyY H05_H06_RT_20 G11 1 272 Inf
hashPyY H05_H06_RT_23 G11 1 280 Inf
hashPyY H05_H06_RT_3 G11 1 227 Inf
hashPyY H05_H06_RT_33 G11 1 176 Inf
hashPyY H05_H06_RT_35 G11 1 238 Inf
hashPyY H05_H06_RT_36 G11 1 253 Inf
hashPyY H05_H06_RT_38 H11 1 50 Inf
hashPyY H05_H06_RT_54 G11 1 224 Inf
hashPyY H05_H06_RT_59 G11 1 273 Inf
hashPyY H05_H06_RT_69 G11 1 187 Inf
hashPyY H05_H06_RT_7 G11 1 196 Inf
hashPyY H05_H06_RT_71 G11 1 228 Inf
hashPyY H05_H06_RT_75 G11 1 184 Inf
hashPyY H05_H06_RT_76 G11 1 129 Inf
hashPyY H05_H06_RT_79 G11 1 313 Inf
hashPyY H06_D07_RT_0 G11 1 138 Inf
hashPyY H06_D07_RT_1 G11 1 123 Inf
hashPyY H06_D07_RT_12 G11 1 419 Inf
hashPyY H06_D07_RT_17 G11 1 217 Inf
hashPyY H06_D07_RT_18 G11 1 208 Inf
hashPyY H06_D07_RT_21 G11 1 208 Inf
hashPyY H06_D07_RT_31 G11 1 95 Inf
hashPyY H06_D07_RT_38 G11 1 92 Inf
hashPyY H06_D07_RT_39 G11 1 133 Inf
hashPyY H06_D07_RT_45 G11 1 198 Inf
hashPyY H06_D07_RT_47 G11 1 196 Inf
hashPyY H06_D07_RT_54 G11 1 292 Inf
hashPyY H06_D07_RT_6 G11 1 243 Inf
hashPyY H06_D07_RT_64 G11 1 205 Inf
hashPyY H06_D07_RT_75 G11 1 205 Inf
hashPyY H06_D07_RT_8 G11 1 100 Inf
hashPyY H06_D07_RT_82 G11 1 99 Inf
hashPyY H06_D07_RT_85 G11 1 108 Inf
hashPyY H06_D07_RT_95 G11 1 130 Inf
hashPyY H06_H06_RT_18 G11 1 132 Inf
hashPyY H06_H06_RT_2 G11 1 1713 Inf
hashPyY H06_H06_RT_23 G11 1 314 Inf
hashPyY H06_H06_RT_24 G11 1 110 Inf
hashPyY H06_H06_RT_26 H11 1 59 Inf
hashPyY H06_H06_RT_29 G11 1 231 Inf
hashPyY H06_H06_RT_31 G11 1 174 Inf
hashPyY H06_H06_RT_55 G11 1 269 Inf
hashPyY H06_H06_RT_63 G11 1 83 Inf
hashPyY H06_H06_RT_77 G11 1 131 Inf
hashPyY H06_H06_RT_78 G11 1 147 Inf
hashPyY H06_H06_RT_79 G11 1 85 Inf
hashPyY H06_H06_RT_80 G11 1 247 Inf
hashPyY H06_H06_RT_86 G11 1 62 Inf
hashPyY H06_H06_RT_91 G11 1 200 Inf
hashPyY H06_H06_RT_95 G11 1 160 Inf
hashPyY H07_D07_RT_11 H11 1 121 Inf
hashPyY H07_D07_RT_13 G11 1 354 Inf
hashPyY H07_D07_RT_15 G11 1 354 Inf
hashPyY H07_D07_RT_19 G11 1 484 Inf
hashPyY H07_D07_RT_27 H11 1 203 Inf
hashPyY H07_D07_RT_4 G11 1 471 Inf
hashPyY H07_D07_RT_52 G11 1 540 Inf
hashPyY H07_D07_RT_57 H11 1 142 Inf
hashPyY H07_D07_RT_58 G11 1 240 Inf
hashPyY H07_D07_RT_60 G11 1 302 Inf
hashPyY H07_D07_RT_62 G11 1 620 Inf
hashPyY H07_D07_RT_64 G11 1 435 Inf
hashPyY H07_D07_RT_66 G11 1 497 Inf
hashPyY H07_D07_RT_71 H11 1 133 Inf
hashPyY H07_D07_RT_78 H11 1 134 Inf
hashPyY H07_D07_RT_8 G11 1 339 Inf
hashPyY H07_D07_RT_84 G11 1 626 Inf
hashPyY H07_D07_RT_88 H11 1 117 Inf
hashPyY H07_H06_RT_11 H11 1 131 Inf
hashPyY H07_H06_RT_16 H11 1 22 Inf
hashPyY H07_H06_RT_19 G11 1 199 Inf
hashPyY H07_H06_RT_20 H11 1 38 Inf
hashPyY H07_H06_RT_28 H11 1 58 Inf
hashPyY H07_H06_RT_43 H11 1 203 Inf
hashPyY H07_H06_RT_48 H11 1 28 Inf
hashPyY H07_H06_RT_5 G11 1 184 Inf
hashPyY H07_H06_RT_51 G11 1 208 Inf
hashPyY H07_H06_RT_54 H11 1 89 Inf
hashPyY H07_H06_RT_61 G11 1 136 Inf
hashPyY H07_H06_RT_62 H11 1 49 Inf
hashPyY H07_H06_RT_68 H11 1 87 Inf
hashPyY H07_H06_RT_83 G11 1 135 Inf
hashPyY H07_H06_RT_87 G11 1 245 Inf
hashPyY H07_H06_RT_92 H11 1 174 Inf
hashPyY H08_D07_RT_18 G11 1 170 Inf
hashPyY H08_D07_RT_22 H11 1 55 Inf
hashPyY H08_D07_RT_23 H11 1 93 Inf
hashPyY H08_D07_RT_24 H11 1 63 Inf
hashPyY H08_D07_RT_26 G11 1 460 Inf
hashPyY H08_D07_RT_31 H11 1 51 Inf
hashPyY H08_D07_RT_38 H11 1 84 Inf
hashPyY H08_D07_RT_42 G11 1 389 Inf
hashPyY H08_D07_RT_47 H11 1 54 Inf
hashPyY H08_D07_RT_5 G11 1 154 Inf
hashPyY H08_D07_RT_59 H11 1 48 Inf
hashPyY H08_D07_RT_60 H11 1 124 Inf
hashPyY H08_D07_RT_67 H11 1 123 Inf
hashPyY H08_D07_RT_70 H11 1 55 Inf
hashPyY H08_D07_RT_71 G11 1 525 Inf
hashPyY H08_D07_RT_73 H11 1 107 Inf
hashPyY H08_D07_RT_76 H11 1 99 Inf
hashPyY H08_D07_RT_90 H11 1 55 Inf
hashPyY H08_H06_RT_18 H11 1 43 Inf
hashPyY H08_H06_RT_20 G11 1 254 Inf
hashPyY H08_H06_RT_3 H11 1 142 Inf
hashPyY H08_H06_RT_42 H11 1 159 Inf
hashPyY H08_H06_RT_43 H11 1 116 Inf
hashPyY H08_H06_RT_50 G11 1 421 Inf
hashPyY H08_H06_RT_51 H11 1 90 Inf
hashPyY H08_H06_RT_55 G11 1 139 Inf
hashPyY H08_H06_RT_60 G11 1 339 Inf
hashPyY H08_H06_RT_61 G11 1 310 Inf
hashPyY H08_H06_RT_62 H11 1 78 Inf
hashPyY H08_H06_RT_68 G11 1 274 Inf
hashPyY H08_H06_RT_69 H11 1 82 Inf
hashPyY H08_H06_RT_75 H11 1 183 Inf
hashPyY H08_H06_RT_76 H11 1 176 Inf
hashPyY H08_H06_RT_78 H11 1 121 Inf
hashPyY H08_H06_RT_8 G11 1 114 Inf
hashPyY H08_H06_RT_80 G11 1 303 Inf
hashPyY H08_H06_RT_81 H11 1 132 Inf
hashPyY H08_H06_RT_87 G11 1 129 Inf
hashPyY H08_H06_RT_89 H11 1 106 Inf
hashPyY H08_H06_RT_91 G11 1 280 Inf
hashPyY H09_D07_RT_16 H11 1 118 Inf
hashPyY H09_D07_RT_17 G11 1 258 Inf
hashPyY H09_D07_RT_23 H11 1 19 Inf
hashPyY H09_D07_RT_24 H11 1 72 Inf
hashPyY H09_D07_RT_3 G11 1 316 Inf
hashPyY H09_D07_RT_34 G11 1 592 Inf
hashPyY H09_D07_RT_35 H11 1 96 Inf
hashPyY H09_D07_RT_36 G11 1 489 Inf
hashPyY H09_D07_RT_42 H11 1 78 Inf
hashPyY H09_D07_RT_46 H11 1 70 Inf
hashPyY H09_D07_RT_47 G11 1 371 Inf
hashPyY H09_D07_RT_48 G11 1 158 Inf
hashPyY H09_D07_RT_58 G11 1 246 Inf
hashPyY H09_D07_RT_6 H11 1 165 Inf
hashPyY H09_D07_RT_60 G11 1 507 Inf
hashPyY H09_D07_RT_66 G11 1 903 Inf
hashPyY H09_D07_RT_70 G11 1 195 Inf
hashPyY H09_D07_RT_71 G11 1 281 Inf
hashPyY H09_D07_RT_82 H11 1 85 Inf
hashPyY H09_D07_RT_85 H11 1 108 Inf
hashPyY H09_H06_RT_10 H11 1 54 Inf
hashPyY H09_H06_RT_15 H11 1 105 Inf
hashPyY H09_H06_RT_28 G11 1 384 Inf
hashPyY H09_H06_RT_30 G11 1 251 Inf
hashPyY H09_H06_RT_33 G11 1 127 Inf
hashPyY H09_H06_RT_4 H11 1 63 Inf
hashPyY H09_H06_RT_41 G11 1 605 Inf
hashPyY H09_H06_RT_46 G11 1 174 Inf
hashPyY H09_H06_RT_51 H11 1 129 Inf
hashPyY H09_H06_RT_60 G11 1 201 Inf
hashPyY H09_H06_RT_65 G11 1 187 Inf
hashPyY H09_H06_RT_67 H11 1 120 Inf
hashPyY H09_H06_RT_69 H11 1 45 Inf
hashPyY H09_H06_RT_74 H11 1 218 Inf
hashPyY H09_H06_RT_75 H11 1 122 Inf
hashPyY H09_H06_RT_85 H11 1 89 Inf
hashPyY H09_H06_RT_92 G11 1 195 Inf
hashPyY H10_D07_RT_13 G11 1 390 Inf
hashPyY H10_D07_RT_20 H11 1 130 Inf
hashPyY H10_D07_RT_23 G11 1 420 Inf
hashPyY H10_D07_RT_25 G11 1 459 Inf
hashPyY H10_D07_RT_3 G11 1 396 Inf
hashPyY H10_D07_RT_36 G11 1 465 Inf
hashPyY H10_D07_RT_46 G11 1 174 Inf
hashPyY H10_D07_RT_52 G11 1 755 Inf
hashPyY H10_D07_RT_55 H11 1 447 Inf
hashPyY H10_D07_RT_6 G11 1 270 Inf
hashPyY H10_D07_RT_60 H11 1 361 Inf
hashPyY H10_D07_RT_69 G11 1 435 Inf
hashPyY H10_D07_RT_71 G11 1 787 Inf
hashPyY H10_D07_RT_76 G11 1 356 Inf
hashPyY H10_D07_RT_8 G11 1 790 Inf
hashPyY H10_D07_RT_85 H11 1 19 Inf
hashPyY H10_D07_RT_89 G11 1 364 Inf
hashPyY H10_H06_RT_10 H11 1 69 Inf
hashPyY H10_H06_RT_17 G11 1 424 Inf
hashPyY H10_H06_RT_18 H11 1 74 Inf
hashPyY H10_H06_RT_22 H11 1 186 Inf
hashPyY H10_H06_RT_3 G11 1 231 Inf
hashPyY H10_H06_RT_35 G11 1 369 Inf
hashPyY H10_H06_RT_45 G11 1 75 Inf
hashPyY H10_H06_RT_67 H11 1 23 Inf
hashPyY H10_H06_RT_68 H11 1 92 Inf
hashPyY H10_H06_RT_72 G11 1 570 Inf
hashPyY H10_H06_RT_75 G11 1 285 Inf
hashPyY H10_H06_RT_77 H11 1 20 Inf
hashPyY H10_H06_RT_82 H11 1 72 Inf
hashPyY H10_H06_RT_85 G11 1 265 Inf
hashPyY H11_D07_RT_10 G11 1 1208 Inf
hashPyY H11_D07_RT_14 H11 1 1506 Inf
hashPyY H11_D07_RT_16 G11 1 739 Inf
hashPyY H11_D07_RT_18 G11 1 590 Inf
hashPyY H11_D07_RT_19 G11 1 286 Inf
hashPyY H11_D07_RT_21 G11 1 542 Inf
hashPyY H11_D07_RT_38 H11 1 51 Inf
hashPyY H11_D07_RT_4 G11 1 220 Inf
hashPyY H11_D07_RT_40 H11 1 234 Inf
hashPyY H11_D07_RT_45 G11 1 565 Inf
hashPyY H11_D07_RT_55 G11 1 561 Inf
hashPyY H11_D07_RT_68 G11 1 424 Inf
hashPyY H11_D07_RT_7 G11 1 801 Inf
hashPyY H11_D07_RT_71 G11 1 1404 Inf
hashPyY H11_D07_RT_77 H11 1 174 Inf
hashPyY H11_D07_RT_79 G11 1 628 Inf
hashPyY H11_D07_RT_80 H11 1 162 Inf
hashPyY H11_D07_RT_82 G11 1 348 Inf
hashPyY H11_D07_RT_83 H11 1 152 Inf
hashPyY H11_D07_RT_84 G11 1 831 Inf
hashPyY H11_D07_RT_87 H11 1 208 Inf
hashPyY H11_H06_RT_11 H11 1 84 Inf
hashPyY H11_H06_RT_13 H11 1 105 Inf
hashPyY H11_H06_RT_16 H11 1 144 Inf
hashPyY H11_H06_RT_28 G11 1 268 Inf
hashPyY H11_H06_RT_30 G11 1 458 Inf
hashPyY H11_H06_RT_47 H11 1 31 Inf
hashPyY H11_H06_RT_48 G11 1 179 Inf
hashPyY H11_H06_RT_53 G11 1 306 Inf
hashPyY H11_H06_RT_56 H11 1 138 Inf
hashPyY H11_H06_RT_60 H11 1 77 Inf
hashPyY H11_H06_RT_64 H11 1 71 Inf
hashPyY H11_H06_RT_75 G11 1 153 Inf
hashPyY H11_H06_RT_76 G11 1 104 Inf
hashPyY H11_H06_RT_79 H11 1 123 Inf
hashPyY H11_H06_RT_81 H11 1 73 Inf
hashPyY H11_H06_RT_86 G11 1 744 Inf
hashPyY H11_H06_RT_9 G11 1 168 Inf
hashPyY H11_H06_RT_95 H11 1 75 Inf
hashPyY H12_D07_RT_12 H11 1 143 Inf
hashPyY H12_D07_RT_16 G11 1 491 Inf
hashPyY H12_D07_RT_30 G11 1 644 Inf
hashPyY H12_D07_RT_40 H11 1 20 Inf
hashPyY H12_D07_RT_45 H11 1 156 Inf
hashPyY H12_D07_RT_54 H11 1 180 Inf
hashPyY H12_D07_RT_56 G11 1 313 Inf
hashPyY H12_D07_RT_59 G11 1 839 Inf
hashPyY H12_D07_RT_63 G11 1 368 Inf
hashPyY H12_D07_RT_7 H11 1 122 Inf
hashPyY H12_D07_RT_70 G11 1 480 Inf
hashPyY H12_D07_RT_72 G11 1 608 Inf
hashPyY H12_D07_RT_88 G11 1 908 Inf
hashPyY H12_D07_RT_94 H11 1 38 Inf
hashPyY H12_D07_RT_95 H11 1 179 Inf
hashPyY H12_H06_RT_15 G11 1 300 Inf
hashPyY H12_H06_RT_16 H11 1 137 Inf
hashPyY H12_H06_RT_2 G11 1 439 Inf
hashPyY H12_H06_RT_26 H11 1 282 Inf
hashPyY H12_H06_RT_27 G11 1 305 Inf
hashPyY H12_H06_RT_40 H11 1 137 Inf
hashPyY H12_H06_RT_51 H11 1 146 Inf
hashPyY H12_H06_RT_52 H11 1 100 Inf
hashPyY H12_H06_RT_59 H11 1 145 Inf
hashPyY H12_H06_RT_60 G11 1 617 Inf
hashPyY H12_H06_RT_62 H11 1 246 Inf
hashPyY H12_H06_RT_64 H11 1 93 Inf
hashPyY H12_H06_RT_69 H11 1 90 Inf
hashPyY H12_H06_RT_75 G11 1 241 Inf
hashPyY H12_H06_RT_79 G11 1 459 Inf
hashPyY H12_H06_RT_80 H11 1 67 Inf
hashPyY H12_H06_RT_86 G11 1 197 Inf
hashPyY H12_H06_RT_92 G11 1 349 Inf
